imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp,dorsiflexion_angle
382.57,-184.33,909.18,-11.71,-9.21,-0.55,-13.04,-10.54,-0.56,2025-03-12T10:13:37.712680,1000.49,-92.29,-197.75,-32.99,5.67,5.73,-102.67,-6.8,8.61,2025-03-12T10:13:37.712680,-1.371553217475642
422.61,-253.17,889.16,-10.49,-3.17,0.85,-14.83,-7.89,20.84,2025-03-12T10:13:37.750250,989.01,-127.44,-129.39,-9.27,3.05,2.99,-102.67,-6.73,8.43,2025-03-12T10:13:37.750250,-1.361488691671573
371.34,-223.88,893.31,-3.11,-3.9,-0.55,,,,2025-03-12T10:13:37.806340,966.8,-102.78,-119.38,-6.89,0.98,2.32,-102.65,-6.62,8.56,2025-03-12T10:13:37.806340,-1.3230234182551295
381.59,-206.3,892.58,-1.46,-5.24,-2.2,,,,2025-03-12T10:13:37.815489,974.61,-111.33,-160.16,-3.11,2.5,1.28,-102.64,-6.51,8.7,2025-03-12T10:13:37.815489,-1.285510257365297
419.92,-174.32,910.89,-1.65,-1.89,0.12,,,,2025-03-12T10:13:37.850930,989.99,-71.04,-182.37,-2.32,-1.1,2.07,-102.6,-6.4,8.74,2025-03-12T10:13:37.850930,-1.2459281083932567
384.77,-198.97,908.69,-3.17,-2.07,1.34,0.0,0.0,0.0,2025-03-12T10:13:37.907687,981.45,-84.72,-160.4,0.43,-2.44,1.4,-102.56,-6.24,9.05,2025-03-12T10:13:37.907687,-1.1909593873355855
392.82,-208.25,897.71,-1.28,-1.1,0.73,0.0,0.0,0.0,2025-03-12T10:13:37.923200,984.62,-87.4,-166.26,2.2,-0.73,0.85,-102.55,-6.13,9.28,2025-03-12T10:13:37.923200,-1.1623975497781036
386.72,-198.73,897.71,1.59,-0.24,-0.24,-15.36,-7.89,20.88,2025-03-12T10:13:37.960023,987.3,-71.78,-138.67,-3.05,-1.28,1.59,-102.53,-6.04,9.05,2025-03-12T10:13:37.960023,-1.1373532113574734
374.02,-181.64,899.17,3.6,0.3,-1.83,-15.39,-7.87,20.87,2025-03-12T10:13:38.008341,990.23,-89.11,-172.36,4.88,0.37,1.22,-102.57,-5.89,9.22,2025-03-12T10:13:38.008341,-1.133828581373109
399.41,-182.62,910.16,3.11,1.77,-1.71,-15.42,-7.85,20.84,2025-03-12T10:13:38.027126,977.05,-60.55,-173.83,1.52,-0.67,0.06,-102.59,-5.77,9.29,2025-03-12T10:13:38.027126,-1.1338230575471835
388.43,-198.24,911.87,-1.65,2.32,-1.28,-15.43,-7.81,20.82,2025-03-12T10:13:38.062173,890.14,-73.97,-178.47,-7.5,2.68,-1.89,-102.64,-5.66,9.31,2025-03-12T10:13:38.062173,-1.1715881756174795
382.81,-199.46,900.63,-2.2,2.62,-0.98,-15.46,-7.79,20.81,2025-03-12T10:13:38.112851,984.86,-102.78,-146.97,-1.22,-1.77,0.12,-102.69,-5.53,9.36,2025-03-12T10:13:38.112851,-1.16930001433426
389.16,-190.43,905.52,-0.24,1.89,-0.43,-15.5,-7.81,20.84,2025-03-12T10:13:38.131080,986.57,-76.9,-152.34,2.68,-1.22,0.79,-102.7,-5.42,9.38,2025-03-12T10:13:38.131080,-1.165587078399563
390.38,-182.86,903.56,-0.79,1.95,-0.73,-15.53,-7.8,20.84,2025-03-12T10:13:38.167308,977.54,-80.81,-160.64,-1.52,-1.34,0.43,-102.78,-5.3,9.59,2025-03-12T10:13:38.167308,-1.1609919599904748
391.36,-195.56,906.49,-1.95,2.13,-0.43,-15.54,-7.75,20.85,2025-03-12T10:13:38.213134,987.55,-94.24,-161.62,0.18,-1.04,0.49,-102.93,-5.14,9.98,2025-03-12T10:13:38.213134,-1.161302026963839
381.1,-200.2,906.74,-1.83,1.34,-0.73,-15.55,-7.67,20.85,2025-03-12T10:13:38.240742,986.33,-73.24,-149.17,-1.71,-0.98,-0.06,-103.09,-4.99,10.47,2025-03-12T10:13:38.240742,-1.153961426624013
371.83,-203.86,903.81,-1.83,1.16,-0.67,-15.55,-7.61,20.85,2025-03-12T10:13:38.271918,985.35,-86.67,-150.88,-2.62,-1.46,0.3,-103.22,-4.87,10.64,2025-03-12T10:13:38.271918,-1.140317034199041
386.72,-197.75,908.94,-1.28,2.26,-0.3,-15.57,-7.6,20.83,2025-03-12T10:13:38.335000,987.79,-80.08,-172.85,6.22,-0.79,-0.43,-103.28,-4.79,10.46,2025-03-12T10:13:38.335000,-1.1438204864980852
386.23,-195.07,902.83,-1.1,1.34,-0.55,-15.63,-7.56,20.82,2025-03-12T10:13:38.344361,984.13,-80.32,-165.53,-0.73,-1.1,-0.61,-103.25,-4.66,10.39,2025-03-12T10:13:38.344361,-1.1348871110229648
370.36,-192.14,906.98,-0.37,0.49,-0.73,-15.68,-7.54,20.85,2025-03-12T10:13:38.417239,993.65,-91.06,-152.34,-0.24,-1.77,-0.85,-103.15,-4.52,10.26,2025-03-12T10:13:38.417239,-1.1106220299464602
380.37,-196.53,903.81,-0.3,0.43,-0.49,-15.66,-7.52,20.84,2025-03-12T10:13:38.417822,986.57,-75.93,-165.28,0.18,-2.38,-1.59,-103.02,-4.31,10.65,2025-03-12T10:13:38.417822,-1.0791862013132176
385.5,-207.28,908.45,0.06,0.55,-1.22,-15.55,-7.48,20.79,2025-03-12T10:13:38.446971,990.23,-83.74,-166.75,-2.13,-1.34,-0.91,-102.92,-4.22,10.59,2025-03-12T10:13:38.446971,-1.0597750950562692
375.98,-197.51,906.98,-1.22,0.49,-1.04,-15.32,-7.59,20.8,2025-03-12T10:13:38.519358,987.55,-72.02,-166.02,-1.22,-1.16,-1.16,-102.81,-4.23,10.13,2025-03-12T10:13:38.519358,-1.0413690647859193
372.31,-192.63,912.35,-1.04,0.67,-1.22,-14.95,-7.56,21.15,2025-03-12T10:13:38.520274,984.62,-80.81,-169.92,-2.87,-1.28,-1.52,-102.86,-4.1,10.18,2025-03-12T10:13:38.520274,-1.0232951027742951
374.51,-207.52,905.27,-0.43,0.37,-1.16,-14.57,-7.02,22.65,2025-03-12T10:13:38.553223,987.06,-77.88,-166.75,-1.65,-0.91,-0.98,-102.87,-3.94,10.31,2025-03-12T10:13:38.553223,-1.0063374672431717
384.52,-185.06,905.27,-0.3,0.43,-1.4,-13.8,-6.33,25.32,2025-03-12T10:13:38.623405,974.61,-82.76,-175.54,-1.83,-0.18,-1.28,-102.78,-3.64,11.73,2025-03-12T10:13:38.623405,-0.9969160461094504
384.03,-192.63,907.96,-1.4,0.3,-1.22,-12.78,-5.97,28.35,2025-03-12T10:13:38.624209,988.77,-76.17,-175.05,-1.95,0.3,-1.4,-102.64,-3.17,15.27,2025-03-12T10:13:38.624209,-0.990937681747982
375.98,-189.94,908.69,-1.22,0.18,-1.34,-12.31,-6.08,31.11,2025-03-12T10:13:38.754675,984.38,-77.88,-165.28,-3.9,-0.49,-1.16,-102.25,-2.9,18.23,2025-03-12T10:13:38.754675,-0.9760265974847806
366.7,-200.68,917.97,-1.65,0.18,-1.65,-12.82,-6.58,32.12,2025-03-12T10:13:38.755045,988.53,-73.24,-160.16,-1.89,-0.55,-0.98,-101.88,-2.73,20.98,2025-03-12T10:13:38.755045,-0.9606765777885757
378.66,-201.17,911.87,-1.28,0.67,-1.52,-14.09,-6.64,31.4,2025-03-12T10:13:38.755520,987.3,-75.93,-167.72,1.22,-0.98,-1.83,-101.61,-2.98,20.42,2025-03-12T10:13:38.755520,-0.9453303410636509
378.66,-190.92,903.08,-0.91,1.46,-1.77,-14.91,-6.33,30.96,2025-03-12T10:13:38.760697,981.45,-63.96,-159.91,-0.3,-0.12,-1.71,-101.37,-3.2,17.82,2025-03-12T10:13:38.760697,-0.9464698253833654
373.05,-196.04,908.94,0.61,0.61,-1.71,-15.36,-6.56,31.0,2025-03-12T10:13:38.832012,990.97,-95.46,-152.59,2.87,-0.12,-2.26,-101.24,-3.2,17.83,2025-03-12T10:13:38.832012,-0.9387893671046594
379.88,-193.6,904.54,-0.12,0.49,-2.26,-15.66,-7.04,31.15,2025-03-12T10:13:38.839872,979.0,-56.88,-172.36,3.29,-1.59,-3.9,-101.12,-3.23,18.84,2025-03-12T10:13:38.839872,-0.9140500142123755
378.66,-204.35,906.25,0.85,-0.18,-2.56,-15.84,-7.37,31.22,2025-03-12T10:13:38.866899,981.69,-81.79,-168.46,-5.67,0.3,-2.87,-101.03,-3.29,19.14,2025-03-12T10:13:38.866899,-0.9022041233874509
369.87,-190.92,919.92,1.83,-1.28,-2.44,-16.06,-7.48,31.27,2025-03-12T10:13:38.927970,988.53,-74.95,-149.66,-2.8,-0.73,-4.45,-100.96,-3.35,19.34,2025-03-12T10:13:38.927970,-0.867934007582247
382.32,-204.1,908.69,1.77,-1.65,-2.32,-16.27,-7.54,31.34,2025-03-12T10:13:38.937563,984.86,-76.66,-153.81,3.84,-1.59,-5.49,-100.96,-3.38,19.52,2025-03-12T10:13:38.937563,-0.8207270577506027
377.93,-191.89,904.05,5.12,-1.89,-3.17,-16.38,-7.62,31.35,2025-03-12T10:13:38.971876,977.29,-73.73,-161.87,-0.43,-1.65,-6.71,-101.0,-3.43,19.57,2025-03-12T10:13:38.971876,-0.769607691227991
384.28,-185.79,906.25,6.1,-1.16,-3.96,-16.5,-7.75,31.35,2025-03-12T10:13:39.032487,990.48,-57.86,-180.91,2.2,-0.98,-6.52,-101.05,-3.49,19.48,2025-03-12T10:13:39.032487,-0.7325511856316906
380.86,-185.06,910.4,7.56,-0.85,-4.7,-16.58,-7.8,31.35,2025-03-12T10:13:39.041672,975.83,-43.46,-167.72,-1.83,-0.73,-6.83,-101.06,-3.54,19.32,2025-03-12T10:13:39.041672,-0.7008906833921231
376.95,-173.58,913.82,7.93,-0.37,-3.66,-16.63,-7.75,31.36,2025-03-12T10:13:39.076853,983.64,-63.48,-163.09,0.06,-0.98,-6.46,-101.1,-3.58,19.46,2025-03-12T10:13:39.076853,-0.6718470162616133
373.29,-195.56,914.55,9.51,1.52,-3.96,-16.65,-7.62,31.4,2025-03-12T10:13:39.135419,982.18,-61.04,-166.02,5.85,-2.8,-9.09,-101.07,-3.64,19.25,2025-03-12T10:13:39.135419,-0.6419548526642707
379.64,-148.68,926.51,9.57,2.62,-5.3,-16.64,-7.57,31.45,2025-03-12T10:13:39.146476,1004.88,-24.9,-181.4,1.65,-1.04,-7.38,-101.1,-3.64,19.29,2025-03-12T10:13:39.146476,-0.6416605285675634
383.54,-165.04,906.49,6.4,1.71,-4.76,-16.61,-7.63,31.5,2025-03-12T10:13:39.181960,987.06,-32.47,-190.67,-4.21,-1.83,-8.9,-101.06,-3.59,19.52,2025-03-12T10:13:39.181960,-0.6234828620853281
375.98,-136.23,918.95,6.77,2.07,-4.51,-16.57,-7.71,31.56,2025-03-12T10:13:39.240766,994.14,-21.97,-179.93,-1.77,0.24,-7.62,-101.1,-3.61,19.5,2025-03-12T10:13:39.240766,-0.6303241487870173
384.52,-157.96,915.53,4.63,1.04,-3.11,-16.56,-7.74,31.59,2025-03-12T10:13:39.250887,971.19,-15.87,-179.93,-0.79,0.24,-8.96,-101.12,-3.65,19.45,2025-03-12T10:13:39.250887,-0.6260210353677462
381.1,-145.02,914.55,5.79,1.34,-3.41,-16.54,-7.8,31.63,2025-03-12T10:13:39.287587,989.99,-35.64,-164.79,-0.24,0.49,-8.6,-101.16,-3.66,19.52,2025-03-12T10:13:39.287587,-0.6274491197423508
381.35,-135.5,920.41,5.91,0.79,-4.57,-16.53,-7.88,31.68,2025-03-12T10:13:39.337798,989.99,-9.77,-170.65,-1.28,-0.37,-9.27,-101.18,-3.69,19.51,2025-03-12T10:13:39.337798,-0.6143772734352422
360.35,-142.58,925.29,6.83,-2.5,-5.55,-16.54,-7.96,31.72,2025-03-12T10:13:39.367035,1042.72,-13.92,-154.05,-2.5,-1.59,-7.62,-101.2,-3.69,19.61,2025-03-12T10:13:39.367035,-0.5575063376626099
432.62,-121.09,970.7,1.89,-20.24,-15.37,-16.54,-8.04,31.77,2025-03-12T10:13:39.393490,1009.03,-27.1,-20.51,-7.13,-8.29,-7.38,-101.24,-3.7,19.59,2025-03-12T10:13:39.393490,-0.25700160249008963
426.27,-154.79,953.37,-0.37,-14.51,-10.79,-16.52,-8.09,31.79,2025-03-12T10:13:39.448133,1004.88,3.91,2.69,-6.04,-18.11,-7.44,-101.26,-3.72,19.44,2025-03-12T10:13:39.448133,0.08444327753195058
438.48,-236.82,949.95,14.7,-19.57,-14.02,-16.54,-8.13,31.82,2025-03-12T10:13:39.462712,1043.46,-27.83,42.72,-43.6,-36.34,-5.24,-101.28,-3.69,19.49,2025-03-12T10:13:39.462712,0.6562042940246855
410.64,-323.49,1021.0,28.72,-18.96,-19.02,-16.57,-8.16,31.85,2025-03-12T10:13:39.542371,1083.01,-170.41,-54.44,-19.02,-54.45,-5.55,-101.32,-3.67,19.46,2025-03-12T10:13:39.542371,1.4010974969583625
120.85,-594.97,1035.16,31.34,-5.55,-6.16,-16.61,-8.19,31.89,2025-03-12T10:13:39.543359,1072.75,-7.32,-160.4,18.23,-51.59,-2.8,-101.38,-3.62,19.49,2025-03-12T10:13:39.543359,1.9791433842760155
-135.5,-343.02,1173.34,9.63,-3.78,32.62,-16.63,-8.2,31.93,2025-03-12T10:13:39.567925,1073.73,-24.66,-126.71,2.5,-24.7,2.99,-101.41,-3.58,19.54,2025-03-12T10:13:39.567925,2.27137851428572
-130.13,-225.83,1200.68,-16.71,31.04,32.13,-16.67,-8.25,31.99,2025-03-12T10:13:39.601650,1047.85,-8.3,-94.48,21.46,20.06,7.2,-101.44,-3.53,19.57,2025-03-12T10:13:39.601650,1.7652552230932095
-47.61,-271.73,1045.41,-30.37,62.26,24.21,-16.7,-8.29,32.05,2025-03-12T10:13:39.644918,1011.72,89.36,-109.38,9.33,57.8,12.07,-101.48,-3.48,19.64,2025-03-12T10:13:39.644918,0.5664404736109496
187.26,-264.65,1057.62,-36.4,59.09,22.56,-16.74,-8.31,32.11,2025-03-12T10:13:39.675238,1010.5,-17.09,-79.59,-10.98,81.1,18.72,-101.49,-3.44,19.68,2025-03-12T10:13:39.675238,-0.8355709646791691
304.93,-243.9,968.02,-40.43,55.85,35.06,-16.78,-8.33,32.16,2025-03-12T10:13:39.753089,1025.63,-50.54,-90.33,10.18,88.23,16.65,-101.49,-3.39,19.74,2025-03-12T10:13:39.753089,-2.274879387498939
352.05,-166.02,1031.98,-34.33,47.26,49.63,-16.82,-8.39,32.23,2025-03-12T10:13:39.753740,974.61,12.94,-95.95,29.76,88.35,12.62,-101.48,-3.33,19.84,2025-03-12T10:13:39.753740,-3.6282505097059143
366.21,-34.67,970.46,-24.39,62.68,53.48,-16.86,-8.44,32.3,2025-03-12T10:13:39.777137,951.9,21.73,-122.56,33.66,84.94,9.57,-101.49,-3.27,19.95,2025-03-12T10:13:39.777137,-5.101573805229361
394.04,-6.59,833.74,-33.6,59.02,33.54,-16.9,-8.5,32.37,2025-03-12T10:13:39.850750,958.74,62.01,-79.1,18.6,80.85,9.57,-101.48,-3.24,19.99,2025-03-12T10:13:39.850750,-6.497213181094117
505.37,-71.29,814.45,-27.56,40.98,16.71,-16.93,-8.54,32.44,2025-03-12T10:13:39.851506,927.73,4.39,-47.12,-1.59,68.9,9.7,-101.49,-3.19,19.91,2025-03-12T10:13:39.851506,-7.591955104120146
430.18,-146.97,776.37,-28.6,36.89,14.57,-16.93,-8.58,32.52,2025-03-12T10:13:39.883003,889.4,-56.4,-33.94,-5.49,50.18,10.06,-101.48,-3.15,19.93,2025-03-12T10:13:39.883003,-8.459639696973527
371.34,-136.47,694.09,-16.71,16.89,7.74,-16.97,-8.57,32.58,2025-03-12T10:13:39.951054,909.42,-26.86,-21.73,5.91,31.71,8.35,-101.47,-3.1,19.74,2025-03-12T10:13:39.951054,-8.940769329140085
374.51,-130.13,735.6,-8.05,2.07,3.9,-17.02,-8.57,32.67,2025-03-12T10:13:39.952584,854.74,-24.9,-1.95,0.91,14.33,6.59,-101.5,-3.0,19.69,2025-03-12T10:13:39.952584,-9.098231404618916
418.21,-171.63,793.21,-2.13,-13.6,-2.93,-17.11,-8.53,32.74,2025-03-12T10:13:39.986684,896.97,-31.98,-35.64,5.37,-2.2,7.38,-101.49,-2.86,19.83,2025-03-12T10:13:39.986684,-8.932619620711115
418.21,-197.75,765.87,6.22,-21.65,-8.78,-17.2,-8.46,32.81,2025-03-12T10:13:40.054166,892.33,-49.32,-55.18,2.93,-19.57,7.2,-101.5,-2.71,19.82,2025-03-12T10:13:40.054166,-8.511401556821983
419.68,-171.63,729.74,13.72,-30.79,-7.8,-17.31,-8.37,32.87,2025-03-12T10:13:40.056688,908.45,-53.71,-53.96,4.39,-31.59,7.26,-101.52,-2.54,19.66,2025-03-12T10:13:40.056688,-7.879106015964331
109.38,-330.08,950.44,21.83,-47.2,-7.32,-17.42,-8.18,32.94,2025-03-12T10:13:40.093849,985.35,-30.27,19.04,5.49,-46.4,8.23,-101.56,-2.33,19.61,2025-03-12T10:13:40.093849,-6.937988998944031
-142.09,-339.36,1338.87,-17.5,-86.04,-7.44,-17.51,-7.95,33.01,2025-03-12T10:13:40.156756,1508.79,235.6,482.18,-29.27,-32.32,17.07,-101.58,-2.12,19.5,2025-03-12T10:13:40.156756,-5.758169908215898
701.66,47.61,929.2,-19.21,-87.56,-16.16,-17.57,-7.66,33.09,2025-03-12T10:13:40.161552,971.92,-288.57,37.11,44.33,-38.11,0.67,-101.6,-1.89,19.51,2025-03-12T10:13:40.161552,-4.487241322543035
276.12,-449.22,1026.61,-3.29,-67.07,-46.16,-17.61,-7.37,33.13,2025-03-12T10:13:40.197283,1003.42,172.61,-84.47,42.5,-60.3,4.02,-101.63,-1.68,19.39,2025-03-12T10:13:40.197283,-3.193786083766244
644.78,-520.02,898.44,38.66,-42.32,-19.82,-17.59,-7.03,33.19,2025-03-12T10:13:40.262028,999.51,-368.65,-178.22,-39.02,-43.66,28.05,-101.7,-1.41,19.15,2025-03-12T10:13:40.262028,-2.3330774381185564
409.42,-106.69,1003.66,53.66,-23.54,-6.16,-17.56,-6.69,33.26,2025-03-12T10:13:40.276958,977.54,-67.38,-154.3,26.77,-37.32,17.5,-101.71,-1.16,19.09,2025-03-12T10:13:40.276958,-1.7212254381450238
393.31,-175.54,936.04,14.51,-17.8,-1.46,-17.54,-6.45,33.37,2025-03-12T10:13:40.304334,1031.49,34.42,-52.49,-3.35,-45.91,20.12,-101.75,-0.83,19.16,2025-03-12T10:13:40.304334,-1.0830349243434205
414.55,-289.06,896.97,-3.96,-25.91,2.38,-17.52,-6.21,33.45,2025-03-12T10:13:40.362957,962.16,-220.21,-125.49,11.4,-42.44,19.63,-101.72,-0.56,19.15,2025-03-12T10:13:40.362957,-0.39915815315544223
478.52,-222.9,921.63,-6.4,-6.52,-0.49,-17.53,-6.04,33.51,2025-03-12T10:13:40.374238,931.88,-135.5,-231.69,20.73,-35.06,20.24,-101.7,-0.25,19.13,2025-03-12T10:13:40.374238,0.018284591958967145
416.99,-235.11,899.9,-1.95,3.6,-1.52,-17.53,-5.81,33.56,2025-03-12T10:13:40.408155,986.57,-204.1,-152.34,-19.57,-32.07,24.33,-101.68,0.04,19.05,2025-03-12T10:13:40.408155,0.3027563519101455
417.48,-238.28,882.57,-3.23,4.21,-0.98,-17.56,-5.59,33.66,2025-03-12T10:13:40.470185,984.13,-261.47,-157.96,4.82,-31.83,14.15,-101.67,0.35,19.08,2025-03-12T10:13:40.470185,0.5828827982464524
370.12,-238.04,900.15,-1.89,3.05,-1.83,-17.83,-5.34,33.9,2025-03-12T10:13:40.482733,973.14,-206.05,-119.38,-13.48,-31.77,13.29,-101.76,0.61,19.15,2025-03-12T10:13:40.482733,0.8743510742471103
412.11,-228.03,877.44,-4.45,2.38,-4.76,-18.65,-5.25,34.36,2025-03-12T10:13:40.523095,963.87,-298.34,-211.91,-9.94,-30.67,8.54,-102.05,0.94,19.47,2025-03-12T10:13:40.523095,1.1640180233030097
397.95,-254.64,895.51,-4.51,3.72,-6.46,-19.27,-5.07,34.68,2025-03-12T10:13:40.566990,940.19,-170.17,-174.56,-20.37,-31.59,8.84,-102.72,1.28,19.88,2025-03-12T10:13:40.566990,1.4493639169773356
391.36,-239.26,883.54,-0.55,4.02,-7.07,-20.08,-4.37,34.97,2025-03-12T10:13:40.581880,947.27,-231.2,-239.26,-5.67,-35.43,8.11,-103.99,1.75,21.24,2025-03-12T10:13:40.581880,1.7703165842227127
388.43,-254.88,893.07,2.26,2.44,-7.68,-20.72,-3.1,35.19,2025-03-12T10:13:40.617082,928.96,-212.4,-263.43,-14.94,-35.49,8.17,-105.9,1.97,21.41,2025-03-12T10:13:40.617082,2.1074660744610108
392.58,-232.42,890.14,0.79,0.49,-8.17,-20.97,-2.26,34.67,2025-03-12T10:13:40.669479,928.71,-162.6,-368.41,-3.84,-33.66,8.17,-107.47,1.88,20.95,2025-03-12T10:13:40.669479,2.4459087961509423
392.09,-247.07,892.82,1.1,-2.13,-6.22,-20.79,-2.63,33.5,2025-03-12T10:13:40.686619,935.79,-218.75,-298.1,-15.91,-34.51,8.9,-107.86,1.65,20.87,2025-03-12T10:13:40.686619,2.817941487479688
400.88,-241.46,896.24,0.67,-3.84,-6.77,-19.33,-3.64,32.79,2025-03-12T10:13:40.725991,933.11,-219.24,-356.93,-3.05,-32.5,5.73,-106.74,1.15,20.22,2025-03-12T10:13:40.725991,3.188887127707762
404.3,-251.95,899.41,-1.4,-8.05,-8.41,-17.01,-5.04,32.36,2025-03-12T10:13:40.770460,917.97,-195.31,-339.84,-20.0,-31.71,7.26,-104.39,0.7,20.31,2025-03-12T10:13:40.770460,3.593162309152449
410.16,-259.77,886.96,-2.87,-10.79,-8.66,-14.84,-6.68,31.86,2025-03-12T10:13:40.792420,953.12,-259.77,-307.62,-20.73,-36.16,5.37,-101.39,0.1,20.66,2025-03-12T10:13:40.792420,4.070130528464396
404.79,-254.64,899.66,-3.6,-16.28,-14.63,-12.87,-8.33,30.88,2025-03-12T10:13:40.870775,960.21,-268.55,-280.27,-23.72,-41.59,4.57,-98.28,-0.53,20.24,2025-03-12T10:13:40.870775,4.657498105651648
426.51,-206.54,896.0,-4.02,-27.2,-18.17,-10.84,-9.9,29.33,2025-03-12T10:13:40.890368,951.66,-242.68,-330.81,-23.17,-50.85,-2.93,-95.21,-1.06,19.25,2025-03-12T10:13:40.890368,5.452774586644158
436.04,-224.12,896.0,-1.83,-44.09,-15.24,-8.45,-11.14,27.78,2025-03-12T10:13:40.897565,975.83,-213.38,-342.04,-17.13,-57.13,-5.61,-92.26,-1.44,18.14,2025-03-12T10:13:40.897565,6.481134774965974
459.72,-251.46,904.54,-6.59,-63.54,-18.9,-6.46,-12.33,26.93,2025-03-12T10:13:40.934510,1008.3,-208.25,-368.9,-24.21,-65.79,-7.44,-89.53,-1.75,17.72,2025-03-12T10:13:40.934510,7.792554475303385
481.93,-289.31,901.86,-0.55,-93.78,-18.54,-5.09,-13.45,26.5,2025-03-12T10:13:40.976383,1239.5,-149.17,-421.63,-3.05,-86.59,-20.0,-87.33,-2.11,17.87,2025-03-12T10:13:40.976383,9.624217003931225
537.84,-202.39,898.93,5.98,-169.51,-33.35,-3.94,-14.37,26.11,2025-03-12T10:13:41.005300,1094.73,-47.36,-327.39,-14.02,-92.5,-17.13,-85.76,-2.46,17.92,2025-03-12T10:13:41.005300,12.27276592284811
570.31,-257.57,891.36,5.67,-236.59,-56.28,-3.5,-14.87,25.91,2025-03-12T10:13:41.076979,1235.84,-99.85,-129.88,-30.18,-118.48,-16.34,-84.81,-2.71,17.72,2025-03-12T10:13:41.076979,15.85367212818215
917.24,-434.81,782.71,-4.15,-248.11,-68.96,,,,2025-03-12T10:13:41.080012,1125.24,-105.71,-311.52,-31.22,-131.4,-5.49,-84.43,-2.93,17.63,2025-03-12T10:13:41.080012,19.669780028043565
1203.86,-557.62,1325.2,-83.72,-168.35,-39.27,-4.15,-15.0,26.01,2025-03-12T10:13:41.109437,888.18,-164.31,-660.64,-27.13,-135.0,-2.68,-84.63,-3.16,17.41,2025-03-12T10:13:41.109437,22.718275606465113
446.53,-156.25,1324.46,-9.21,-49.51,-64.27,-5.6,-14.47,26.43,2025-03-12T10:13:41.184482,875.49,-139.65,-648.19,-1.52,-91.83,4.33,-85.42,-3.41,17.23,2025-03-12T10:13:41.184482,24.152152138623073
95.46,-532.96,1140.87,18.66,23.35,-32.93,-7.3,-13.72,26.68,2025-03-12T10:13:41.186372,767.58,63.48,-533.69,-88.05,-18.6,12.13,-86.7,-3.65,17.04,2025-03-12T10:13:41.186372,24.10375800937522
17.58,-361.08,905.52,15.06,83.78,-10.61,-9.84,-13.73,26.83,2025-03-12T10:13:41.214327,692.63,-172.61,-481.45,-71.46,40.49,1.04,-88.34,-3.97,17.1,2025-03-12T10:13:41.214327,22.86908403385779
67.38,-428.71,758.79,15.3,131.1,21.77,-13.16,-14.32,27.5,2025-03-12T10:13:41.286871,622.31,-217.53,-552.49,16.65,90.73,-1.28,-89.17,-4.53,17.51,2025-03-12T10:13:41.286871,20.660221322043295
273.68,-378.17,856.93,4.88,160.67,70.18,-16.11,-14.22,29.01,2025-03-12T10:13:41.287538,610.6,-158.94,-617.68,57.68,130.98,-14.15,-90.73,-4.55,15.74,2025-03-12T10:13:41.287538,17.764138936487065
514.4,-245.12,870.61,11.52,178.35,90.98,-17.97,-13.09,29.69,2025-03-12T10:13:41.319253,763.92,-24.41,-627.44,60.0,161.71,-34.63,-92.48,-4.96,15.49,2025-03-12T10:13:41.319253,14.403887475256592
757.57,-288.82,1036.87,17.62,191.28,88.78,-18.87,-11.13,29.42,2025-03-12T10:13:41.387849,878.17,-31.01,-719.73,11.16,184.21,-42.56,-94.14,-5.79,16.29,2025-03-12T10:13:41.387849,10.69669432129666
927.49,-431.64,934.33,17.07,186.16,91.04,-19.52,-10.25,29.2,2025-03-12T10:13:41.388297,899.9,-166.02,-683.59,16.95,186.16,-35.0,-95.44,-6.51,15.55,2025-03-12T10:13:41.388297,7.0127351298487115
946.78,-446.29,802.98,4.82,155.98,84.82,-20.42,-10.39,29.14,2025-03-12T10:13:41.423386,940.67,-162.11,-662.35,36.1,179.15,-21.71,-97.06,-7.12,15.79,2025-03-12T10:13:41.423386,3.687367676922257
839.84,-311.52,854.98,-22.2,131.04,62.87,-20.9,-10.61,29.24,2025-03-12T10:13:41.489410,883.54,-61.77,-622.07,28.41,179.45,-1.4,-98.4,-7.93,15.12,2025-03-12T10:13:41.489410,0.59119068879059
802.49,-335.21,1022.71,-39.15,139.57,57.68,-20.87,-10.68,29.33,2025-03-12T10:13:41.492919,869.63,4.64,-568.12,0.43,179.51,13.96,-99.61,-8.72,14.94,2025-03-12T10:13:41.492919,-2.6062454008123965
682.37,-204.35,835.69,-39.27,122.01,49.7,-20.76,-10.78,29.39,2025-03-12T10:13:41.528122,899.9,-102.54,-441.89,22.44,174.57,16.59,-100.86,-9.41,15.56,2025-03-12T10:13:41.528122,-5.582167336645228
670.41,-154.3,729.49,-53.96,61.22,30.06,-20.67,-10.84,29.48,2025-03-12T10:13:41.591133,972.9,-43.21,-354.49,23.17,158.11,17.2,-101.92,-9.93,15.53,2025-03-12T10:13:41.591133,-7.783206143805096
