imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu0_timestamp,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw,imu1_timestamp
341.06,-104.0,941.16,-0.67,1.34,-4.45,nan,nan,nan,2025-03-12T10:22:54.868499,942.38,-36.87,-75.2,-14.94,-21.95,3.84,0.0,0.0,0.0,2025-03-12T10:22:54.868499
377.69,-115.72,923.34,-0.67,2.56,-5.43,0.0,0.0,0.0,2025-03-12T10:22:54.886221,949.71,-95.7,-43.21,-17.99,-24.82,4.27,0.0,0.0,0.0,2025-03-12T10:22:54.886221
354.98,-137.21,915.77,13.9,6.52,-11.95,0.0,0.0,0.0,2025-03-12T10:22:54.923037,909.18,-41.99,26.61,-21.16,-28.66,6.77,nan,nan,nan,2025-03-12T10:22:54.923037
366.46,-49.32,935.55,8.05,0.37,-4.27,0.0,0.0,0.0,2025-03-12T10:22:54.968150,935.55,97.9,5.37,10.61,-38.48,18.78,nan,nan,nan,2025-03-12T10:22:54.968150
287.84,93.26,1023.93,-13.9,-24.09,10.24,5.95,25.5,18.03,2025-03-12T10:22:55.001946,1165.53,-373.54,269.53,51.1,-45.98,29.21,0.0,0.0,0.0,2025-03-12T10:22:55.001946
338.38,-364.26,1141.36,61.95,-61.95,-16.71,nan,nan,nan,2025-03-12T10:22:55.079056,1416.99,-26.37,73.24,-18.41,-55.37,17.38,-44.28,4.06,9.93,2025-03-12T10:22:55.079056
-140.87,-97.41,1609.62,35.43,-102.68,-21.1,nan,nan,nan,2025-03-12T10:22:55.080010,1270.51,17.33,-214.84,-32.8,-60.79,23.29,0.0,0.0,0.0,2025-03-12T10:22:55.080010
-370.12,88.62,1134.03,29.94,-8.84,23.41,0.0,0.0,0.0,2025-03-12T10:22:55.106839,1073.49,248.54,19.53,-16.46,-11.89,-17.87,0.0,0.0,0.0,2025-03-12T10:22:55.106839
-154.05,260.25,896.0,7.07,6.34,-31.34,nan,nan,nan,2025-03-12T10:22:55.181248,873.78,198.97,-2.93,-8.35,28.96,-21.22,nan,nan,nan,2025-03-12T10:22:55.181248
-30.27,71.04,969.24,-3.54,16.46,-61.59,nan,nan,nan,2025-03-12T10:22:55.182170,793.7,234.38,12.21,-97.62,29.33,-27.5,nan,nan,nan,2025-03-12T10:22:55.182170
20.26,-239.01,905.27,2.32,31.22,-56.71,nan,nan,nan,2025-03-12T10:22:55.211795,905.52,-16.11,115.48,-61.1,37.8,-31.28,0.0,0.0,0.0,2025-03-12T10:22:55.211795
94.24,-284.42,916.26,4.27,19.63,-6.46,0.0,0.0,0.0,2025-03-12T10:22:55.273839,988.28,-72.51,8.54,11.28,36.52,-34.27,-77.82,1.12,1.38,2025-03-12T10:22:55.273839
203.12,-180.66,1098.63,0.85,24.21,25.12,nan,nan,nan,2025-03-12T10:22:55.283524,984.62,-16.85,-22.46,21.59,54.88,-30.0,0.0,0.0,0.0,2025-03-12T10:22:55.283524
314.7,-94.48,1025.39,-2.93,41.95,19.15,0.0,0.0,0.0,2025-03-12T10:22:55.322745,1054.44,-45.41,-9.77,0.18,60.18,-27.13,0.0,0.0,0.0,2025-03-12T10:22:55.322745
337.65,-55.42,1018.31,-8.05,40.98,10.24,0.0,0.0,0.0,2025-03-12T10:22:55.376332,1043.7,-22.46,-89.11,6.71,60.73,-26.28,nan,nan,nan,2025-03-12T10:22:55.376332
348.39,-111.33,1094.73,-9.51,50.43,22.87,0.0,0.0,0.0,2025-03-12T10:22:55.396639,1046.63,-31.01,-106.93,11.77,67.26,-25.85,0.0,0.0,0.0,2025-03-12T10:22:55.396639
407.96,-54.69,957.03,-5.12,56.22,31.89,0.0,0.0,0.0,2025-03-12T10:22:55.476208,1052.98,-38.33,-100.83,25.0,71.71,-27.93,0.0,0.0,0.0,2025-03-12T10:22:55.476208
551.76,-39.31,857.42,-3.84,34.33,26.1,0.0,0.0,0.0,2025-03-12T10:22:55.478487,982.42,-3.17,-108.4,24.02,61.46,-21.34,nan,nan,nan,2025-03-12T10:22:55.478487
586.18,-124.27,839.84,-2.8,34.51,32.38,nan,nan,nan,2025-03-12T10:22:55.506551,924.07,-31.25,-90.09,17.07,57.74,-17.93,-18.97,-30.84,62.51,2025-03-12T10:22:55.506551
467.77,-8.06,743.9,6.16,21.89,39.15,-18.97,-30.84,62.51,2025-03-12T10:22:55.585422,1000.24,-31.74,-72.75,31.22,44.94,-10.3,0.0,0.0,0.0,2025-03-12T10:22:55.585422
536.38,-46.39,840.58,6.46,-14.15,37.5,-41.29,52.87,166.9,2025-03-12T10:22:55.586353,976.56,4.88,-85.69,38.29,29.82,-4.94,nan,nan,nan,2025-03-12T10:22:55.586353
626.95,-14.89,944.82,9.76,-2.93,45.06,0.0,0.0,0.0,2025-03-12T10:22:55.613596,932.62,-6.1,-135.99,30.37,25.79,-4.45,nan,nan,nan,2025-03-12T10:22:55.613596
627.44,167.97,734.86,3.11,11.46,29.94,0.0,0.0,0.0,2025-03-12T10:22:55.683402,911.13,9.52,-166.02,21.71,20.79,5.61,0.0,0.0,0.0,2025-03-12T10:22:55.683402
619.87,125.98,714.36,-12.99,4.21,-4.09,nan,nan,nan,2025-03-12T10:22:55.688321,917.97,14.4,-163.57,6.16,11.04,11.59,0.0,0.0,0.0,2025-03-12T10:22:55.688321
810.3,158.2,650.63,-19.02,14.82,-29.45,nan,nan,nan,2025-03-12T10:22:55.723141,820.31,-41.75,-288.09,-14.45,-7.26,14.63,nan,nan,nan,2025-03-12T10:22:55.723141
1143.55,381.35,-480.71,-30.0,6.65,-51.04,nan,nan,nan,2025-03-12T10:22:55.788206,1061.04,193.6,-172.12,12.5,-36.28,41.16,0.0,0.0,0.0,2025-03-12T10:22:55.788206
624.27,-2096.44,3999.88,-257.2,-141.46,19.82,0.0,0.0,0.0,2025-03-12T10:22:55.797806,1723.88,-465.09,251.71,-105.3,-72.38,33.35,-0.34,-1.07,40.54,2025-03-12T10:22:55.797806
336.91,-901.86,905.52,-0.37,-45.73,-11.46,0.0,0.0,0.0,2025-03-12T10:22:55.833055,1261.96,-54.44,18.55,143.05,-55.0,30.73,0.0,0.0,0.0,2025-03-12T10:22:55.833055
542.48,-268.8,1083.74,6.59,-19.7,-8.35,0.0,0.0,0.0,2025-03-12T10:22:55.889544,815.19,370.36,-463.62,-13.41,-3.48,39.88,-51.43,-62.77,59.92,2025-03-12T10:22:55.889544
390.62,-41.5,962.4,4.94,-1.77,2.07,0.0,0.0,0.0,2025-03-12T10:22:55.906056,1279.79,161.13,-448.0,-27.32,-81.46,18.54,nan,nan,nan,2025-03-12T10:22:55.906056
317.38,-94.97,914.31,-7.13,5.06,3.17,nan,nan,nan,2025-03-12T10:22:55.942843,1052.0,-142.09,22.46,-58.35,-18.72,12.32,0.0,0.0,0.0,2025-03-12T10:22:55.942843
318.12,-209.72,883.3,-5.67,1.95,-0.85,nan,nan,nan,2025-03-12T10:22:55.991324,977.54,-15.38,104.98,-11.34,-10.85,0.85,0.0,0.0,0.0,2025-03-12T10:22:55.991324
355.22,-94.48,934.33,-0.3,-4.51,-3.23,0.0,0.0,0.0,2025-03-12T10:22:56.016581,1044.92,-33.2,84.47,-12.8,-23.72,11.52,nan,nan,nan,2025-03-12T10:22:56.016581
350.34,-153.81,940.92,-4.63,-4.88,-2.56,0.0,0.0,0.0,2025-03-12T10:22:56.095871,977.78,-63.72,90.09,12.44,-25.12,9.63,nan,nan,nan,2025-03-12T10:22:56.095871
345.95,-146.97,933.11,2.32,-2.8,-3.23,nan,nan,nan,2025-03-12T10:22:56.096607,966.31,-2.2,61.77,7.93,-29.27,14.51,0.0,0.0,0.0,2025-03-12T10:22:56.096607
360.35,-143.07,952.64,16.4,0.67,-5.12,nan,nan,nan,2025-03-12T10:22:56.126770,949.46,49.56,58.59,-1.22,-43.96,20.37,nan,nan,nan,2025-03-12T10:22:56.126770
322.51,-118.41,923.1,15.43,0.06,-2.93,0.0,0.0,0.0,2025-03-12T10:22:56.196455,948.0,-42.24,64.21,10.12,-51.77,28.6,0.0,0.0,0.0,2025-03-12T10:22:56.196455
166.99,-293.21,1068.12,34.7,-18.41,-9.21,0.0,0.0,0.0,2025-03-12T10:22:56.198553,1431.88,-51.51,-49.56,55.98,-55.49,25.12,0.0,0.0,0.0,2025-03-12T10:22:56.198553
156.01,-285.89,1155.76,87.44,-33.84,-35.0,0.0,0.0,0.0,2025-03-12T10:22:56.247455,1443.85,80.81,-200.93,-48.05,-58.54,24.82,0.0,0.0,0.0,2025-03-12T10:22:56.247455
-262.21,-122.07,1243.16,47.99,-26.95,-40.0,0.0,0.0,0.0,2025-03-12T10:22:56.301222,1199.71,-12.45,2.69,-67.01,-21.71,5.49,0.0,0.0,0.0,2025-03-12T10:22:56.301222
-93.26,174.56,1032.47,21.59,-13.11,12.13,0.0,0.0,0.0,2025-03-12T10:22:56.314663,967.53,31.98,100.83,21.46,2.5,-21.04,0.0,0.0,0.0,2025-03-12T10:22:56.314663
-86.67,324.22,1025.39,-5.73,0.37,-23.9,0.0,0.0,0.0,2025-03-12T10:22:56.355953,835.69,322.75,-18.8,1.83,20.73,-18.54,0.0,0.0,0.0,2025-03-12T10:22:56.355953
7.08,122.8,983.89,5.73,16.95,-41.46,0.0,0.0,0.0,2025-03-12T10:22:56.400254,921.63,150.39,119.63,-58.96,18.05,-24.21,0.0,0.0,0.0,2025-03-12T10:22:56.400254
65.67,-142.82,1063.23,15.24,19.15,-7.38,nan,nan,nan,2025-03-12T10:22:56.429150,964.36,-1.46,109.86,-8.54,30.55,-33.11,0.0,0.0,0.0,2025-03-12T10:22:56.429150
107.42,-33.94,1121.09,13.35,22.56,22.62,nan,nan,nan,2025-03-12T10:22:56.522568,1070.8,48.34,9.28,37.44,33.05,-32.8,0.0,0.0,0.0,2025-03-12T10:22:56.522568
229.98,65.19,1125.24,5.98,31.77,21.71,nan,nan,nan,2025-03-12T10:22:56.523498,1060.3,99.85,-41.75,17.74,41.59,-40.18,nan,nan,nan,2025-03-12T10:22:56.523498
225.83,55.91,1005.86,3.6,38.78,2.13,0.0,0.0,0.0,2025-03-12T10:22:56.536524,1059.08,41.75,-64.94,-19.94,51.95,-44.57,0.0,0.0,0.0,2025-03-12T10:22:56.536524
296.14,-62.99,967.29,9.33,33.54,-6.71,nan,nan,nan,2025-03-12T10:22:56.610745,1020.26,31.98,-38.57,-22.38,60.61,-40.06,nan,nan,nan,2025-03-12T10:22:56.610745
454.35,-113.28,1043.7,2.26,47.62,12.2,nan,nan,nan,2025-03-12T10:22:56.611460,975.34,-53.96,-35.64,7.87,60.67,-39.27,nan,nan,nan,2025-03-12T10:22:56.611460
453.61,-3.66,845.21,7.93,50.67,25.18,nan,nan,nan,2025-03-12T10:22:56.640294,983.15,25.63,-96.19,34.82,55.12,-38.84,0.0,0.0,0.0,2025-03-12T10:22:56.640294
500.24,17.33,808.84,17.56,26.34,29.82,nan,nan,nan,2025-03-12T10:22:56.712174,1000.49,51.76,-81.79,32.56,46.16,-34.76,0.0,0.0,0.0,2025-03-12T10:22:56.712174
632.32,-41.99,808.35,7.87,27.62,38.6,0.0,0.0,0.0,2025-03-12T10:22:56.713467,933.84,-22.95,-100.83,30.24,38.41,-28.66,0.0,0.0,0.0,2025-03-12T10:22:56.713467
474.12,116.46,788.33,14.09,19.15,32.38,nan,nan,nan,2025-03-12T10:22:56.750377,975.83,56.64,-152.59,35.67,30.12,-23.05,0.0,0.0,0.0,2025-03-12T10:22:56.750377
545.9,77.88,807.13,8.9,-3.9,9.15,0.0,0.0,0.0,2025-03-12T10:22:56.813813,979.98,24.17,-119.87,-0.12,19.57,-14.63,nan,nan,nan,2025-03-12T10:22:56.813813
605.22,-67.14,883.06,11.28,12.5,10.55,0.0,0.0,0.0,2025-03-12T10:22:56.828646,954.35,-38.82,-86.91,5.91,12.38,-9.39,0.0,0.0,0.0,2025-03-12T10:22:56.828646
558.35,-48.1,746.58,10.67,2.62,21.04,0.0,0.0,0.0,2025-03-12T10:22:56.865826,950.44,-27.83,-119.87,32.56,8.11,-0.61,0.0,0.0,0.0,2025-03-12T10:22:56.865826
665.04,3.17,775.88,1.46,-6.16,21.89,nan,nan,nan,2025-03-12T10:22:56.913314,909.91,-5.37,-107.42,30.06,-0.85,6.83,nan,nan,nan,2025-03-12T10:22:56.913314
648.93,17.82,521.73,-0.18,-5.67,9.27,nan,nan,nan,2025-03-12T10:22:56.931034,877.93,-32.23,-131.1,20.12,-8.78,16.52,nan,nan,nan,2025-03-12T10:22:56.931034
516.11,-24.66,497.8,-27.99,-55.06,18.54,0.0,0.0,0.0,2025-03-12T10:22:56.968685,1056.88,336.67,54.69,10.18,-23.29,30.79,0.0,0.0,0.0,2025-03-12T10:22:56.968685
299.07,217.77,1213.13,-79.15,-61.1,40.79,0.0,0.0,0.0,2025-03-12T10:22:57.023790,1306.88,76.42,229.25,-7.62,-23.78,19.09,nan,nan,nan,2025-03-12T10:22:57.023790
435.06,-451.17,1025.63,-91.52,-55.3,-19.94,0.0,0.0,0.0,2025-03-12T10:22:57.043703,832.52,-79.83,85.69,34.33,-27.07,26.77,0.0,0.0,0.0,2025-03-12T10:22:57.043703
569.82,391.85,1205.32,-84.09,-62.13,-3.17,nan,nan,nan,2025-03-12T10:22:57.121701,1108.64,-63.23,-86.18,52.32,-19.21,24.45,nan,nan,nan,2025-03-12T10:22:57.121701
500.0,110.84,971.44,4.51,-9.39,-12.56,nan,nan,nan,2025-03-12T10:22:57.122483,1094.97,200.68,-244.87,-37.44,-45.37,23.9,0.0,0.0,0.0,2025-03-12T10:22:57.122483
334.47,-17.58,974.85,12.44,7.68,-4.88,-10.63,-15.94,77.92,2025-03-12T10:22:57.148789,1053.47,49.56,-30.03,17.2,-30.73,21.83,nan,nan,nan,2025-03-12T10:22:57.148789
364.26,-60.3,939.7,10.06,9.45,-7.87,0.0,0.0,0.0,2025-03-12T10:22:57.226532,921.63,94.73,-155.76,3.9,-12.2,10.18,0.0,0.0,0.0,2025-03-12T10:22:57.226532
337.89,-104.0,949.71,10.79,5.98,-8.35,0.0,0.0,0.0,2025-03-12T10:22:57.227250,1041.26,-12.7,47.36,13.66,-10.37,9.27,0.0,0.0,0.0,2025-03-12T10:22:57.227250
324.95,-36.62,945.07,7.74,3.96,-5.91,nan,nan,nan,2025-03-12T10:22:57.260388,1015.87,160.89,-49.32,7.26,-8.54,6.28,nan,nan,nan,2025-03-12T10:22:57.260388
343.99,-44.43,952.39,4.82,2.2,-5.55,0.0,0.0,0.0,2025-03-12T10:22:57.322178,1016.36,-17.82,-56.64,-5.61,-6.34,4.33,0.0,0.0,0.0,2025-03-12T10:22:57.322178
334.96,-72.27,946.53,6.52,3.48,-6.71,0.0,0.0,0.0,2025-03-12T10:22:57.338794,1023.93,17.58,-10.01,-1.04,-8.54,3.54,0.0,0.0,0.0,2025-03-12T10:22:57.338794
366.46,4.39,934.81,12.38,4.02,-8.54,nan,nan,nan,2025-03-12T10:22:57.369976,1006.35,35.89,-124.02,11.28,-4.15,1.1,nan,nan,nan,2025-03-12T10:22:57.369976
343.26,-21.73,952.39,5.61,4.02,-4.33,nan,nan,nan,2025-03-12T10:22:57.423912,987.3,68.12,-58.11,-9.02,-4.02,-0.3,0.0,0.0,0.0,2025-03-12T10:22:57.423912
332.76,-24.17,944.34,2.56,3.41,-3.05,0.0,0.0,0.0,2025-03-12T10:22:57.442921,971.92,41.5,-47.12,6.34,-2.01,-2.44,164.42,72.55,168.45,2025-03-12T10:22:57.442921
353.27,-55.91,939.45,4.51,2.74,-3.6,0.0,0.0,0.0,2025-03-12T10:22:57.481303,932.62,13.43,5.62,-7.62,-7.38,-2.38,0.0,0.0,0.0,2025-03-12T10:22:57.481303
332.28,4.88,952.39,9.45,4.7,-4.63,nan,nan,nan,2025-03-12T10:22:57.526618,1004.39,87.4,-70.8,9.94,-5.49,0.43,0.0,0.0,0.0,2025-03-12T10:22:57.526618
328.37,10.25,941.89,4.33,1.95,-2.5,0.0,0.0,0.0,2025-03-12T10:22:57.553141,1006.59,58.11,-65.92,-0.06,-5.91,-3.78,nan,nan,nan,2025-03-12T10:22:57.553141
337.65,-34.67,953.12,10.43,3.23,-3.78,0.0,0.0,0.0,2025-03-12T10:22:57.630811,1033.45,-20.75,-100.83,-5.24,-5.12,-6.77,0.0,0.0,0.0,2025-03-12T10:22:57.630811
335.45,-18.55,955.08,12.26,1.65,-3.48,0.0,0.0,0.0,2025-03-12T10:22:57.631453,1036.13,63.23,-166.02,-0.79,-4.63,-9.88,nan,nan,nan,2025-03-12T10:22:57.631453
349.37,4.15,943.6,9.57,1.22,-2.68,0.0,0.0,0.0,2025-03-12T10:22:57.664241,1002.2,80.81,-126.71,-19.7,4.27,-12.13,0.0,0.0,0.0,2025-03-12T10:22:57.664241
321.29,22.95,944.82,3.17,0.49,-2.5,0.0,0.0,0.0,2025-03-12T10:22:57.735134,963.13,111.82,-34.67,-31.71,3.05,-12.38,-21.72,-17.21,-76.81,2025-03-12T10:22:57.735134
308.11,10.01,953.86,1.34,0.85,-2.32,0.0,0.0,0.0,2025-03-12T10:22:57.738286,987.79,127.69,-9.52,-17.87,5.37,-11.1,0.0,0.0,0.0,2025-03-12T10:22:57.738286
322.75,32.96,946.04,0.73,0.49,-1.89,0.0,0.0,0.0,2025-03-12T10:22:57.776273,977.54,116.94,-48.58,-11.16,4.51,-10.91,0.0,0.0,0.0,2025-03-12T10:22:57.776273
326.42,24.9,951.66,-1.4,1.22,-1.34,nan,nan,nan,2025-03-12T10:22:57.835157,992.68,67.63,-47.61,-17.32,2.68,-11.95,nan,nan,nan,2025-03-12T10:22:57.835157
346.44,3.17,946.78,-3.17,1.46,-1.52,0.0,0.0,0.0,2025-03-12T10:22:57.845871,978.03,139.89,-106.93,-5.85,7.5,-13.6,nan,nan,nan,2025-03-12T10:22:57.845871
323.0,26.86,954.59,-0.91,0.3,-0.37,0.0,0.0,0.0,2025-03-12T10:22:57.883851,964.11,151.37,-59.57,-28.66,7.93,-9.94,0.0,0.0,0.0,2025-03-12T10:22:57.883851
332.03,46.39,959.72,-8.23,-0.49,2.87,0.0,0.0,0.0,2025-03-12T10:22:57.936507,992.68,112.3,-40.77,-15.91,10.24,-11.52,0.0,0.0,0.0,2025-03-12T10:22:57.936507
314.94,13.18,954.1,-8.6,-0.3,2.26,0.0,0.0,0.0,2025-03-12T10:22:57.960464,892.09,140.87,62.74,-29.88,2.32,-11.4,-16.55,27.34,-61.98,2025-03-12T10:22:57.960464
327.15,-8.06,944.82,-2.44,0.79,0.61,nan,nan,nan,2025-03-12T10:22:57.993678,1027.34,117.68,52.0,-23.17,3.96,-6.52,0.0,0.0,0.0,2025-03-12T10:22:57.993678
292.72,-14.4,956.54,-0.79,0.0,-0.06,0.0,0.0,0.0,2025-03-12T10:22:58.038678,998.78,196.04,75.2,-8.72,-7.32,-3.9,0.0,0.0,0.0,2025-03-12T10:22:58.038678
314.94,-14.89,943.6,0.85,0.0,-0.98,nan,nan,nan,2025-03-12T10:22:58.068755,972.66,99.12,38.57,-6.4,-2.8,-2.13,0.0,0.0,0.0,2025-03-12T10:22:58.068755
312.99,11.23,952.39,1.22,0.85,-2.38,0.0,0.0,0.0,2025-03-12T10:22:58.141787,971.19,183.35,-27.59,3.66,-3.48,-2.5,0.0,0.0,0.0,2025-03-12T10:22:58.141787
314.45,19.53,952.88,0.18,1.34,-3.05,0.0,0.0,0.0,2025-03-12T10:22:58.143574,990.97,168.46,-10.74,0.91,-6.65,0.79,0.0,0.0,0.0,2025-03-12T10:22:58.143574
299.56,9.77,958.01,-3.84,1.65,-3.66,nan,nan,nan,2025-03-12T10:22:58.181564,1005.37,151.86,-8.79,5.98,-3.41,0.67,0.0,0.0,0.0,2025-03-12T10:22:58.181564
312.5,16.11,949.95,-2.13,2.8,-4.51,nan,nan,nan,2025-03-12T10:22:58.243951,949.46,185.55,-12.21,-1.22,-5.43,1.52,0.0,0.0,0.0,2025-03-12T10:22:58.243951
318.36,-2.93,959.96,-1.46,2.5,-4.02,nan,nan,nan,2025-03-12T10:22:58.253079,986.57,129.64,-30.27,1.59,-4.7,2.32,0.0,0.0,0.0,2025-03-12T10:22:58.253079
317.87,5.13,952.64,-0.12,2.44,-3.72,0.0,0.0,0.0,2025-03-12T10:22:58.291579,989.5,149.41,-37.11,2.5,-5.18,1.95,0.0,0.0,0.0,2025-03-12T10:22:58.291579
315.92,2.93,960.45,0.12,2.2,-3.66,0.0,0.0,0.0,2025-03-12T10:22:58.345942,1000.24,152.34,-55.42,2.07,-5.55,2.44,nan,nan,nan,2025-03-12T10:22:58.345942
309.81,-0.24,959.23,0.43,1.59,-3.41,0.0,0.0,0.0,2025-03-12T10:22:58.366470,969.24,165.28,-42.48,-1.1,-3.9,1.1,0.0,0.0,0.0,2025-03-12T10:22:58.366470
296.88,16.11,955.57,0.43,1.34,-2.01,0.0,0.0,0.0,2025-03-12T10:22:58.403708,954.59,147.71,-48.34,-1.34,-4.27,2.2,nan,nan,nan,2025-03-12T10:22:58.403708
317.38,-3.66,953.37,0.43,1.04,-1.89,nan,nan,nan,2025-03-12T10:22:58.453175,990.48,173.34,-56.64,0.18,-4.09,1.65,0.0,0.0,0.0,2025-03-12T10:22:58.453175
304.69,2.69,958.74,1.1,0.67,-1.4,nan,nan,nan,2025-03-12T10:22:58.474050,983.64,138.92,-39.31,-2.99,-5.0,2.93,0.0,0.0,0.0,2025-03-12T10:22:58.474050
303.71,13.43,959.72,-0.24,0.98,-0.98,0.0,0.0,0.0,2025-03-12T10:22:58.555977,997.56,117.43,-73.73,9.15,-2.38,1.46,0.0,0.0,0.0,2025-03-12T10:22:58.555977
308.35,10.5,958.98,0.67,0.43,-0.55,0.0,0.0,0.0,2025-03-12T10:22:58.556927,974.12,173.1,-109.86,-1.89,-0.55,1.28,0.0,0.0,0.0,2025-03-12T10:22:58.556927
303.47,9.28,961.91,-1.1,-0.3,0.12,0.0,0.0,0.0,2025-03-12T10:22:58.585385,979.49,114.01,-73.24,-6.71,3.41,-0.24,nan,nan,nan,2025-03-12T10:22:58.585385
306.4,1.46,955.32,-1.46,-0.49,0.67,nan,nan,nan,2025-03-12T10:22:58.656303,987.06,141.11,-73.24,-2.5,4.39,-1.1,0.0,0.0,0.0,2025-03-12T10:22:58.656303
305.91,1.46,958.5,-1.71,-1.52,1.34,0.0,0.0,0.0,2025-03-12T10:22:58.657423,995.12,151.37,-66.16,-11.16,5.24,-1.52,40.57,73.23,-9.14,2025-03-12T10:22:58.657423
302.0,-10.74,949.71,-2.32,-1.04,1.22,0.0,0.0,0.0,2025-03-12T10:22:58.696353,979.98,123.05,-2.93,-12.8,4.21,-1.28,0.0,0.0,0.0,2025-03-12T10:22:58.696353
303.47,-8.54,963.13,-1.89,-0.61,0.79,nan,nan,nan,2025-03-12T10:22:58.756756,1000.98,139.89,-9.52,-2.44,2.44,-0.67,0.0,0.0,0.0,2025-03-12T10:22:58.756756
313.72,-7.57,953.86,-0.73,-0.67,0.67,0.0,0.0,0.0,2025-03-12T10:22:58.771414,991.7,142.58,-21.24,-4.82,3.11,-1.52,114.47,71.1,95.9,2025-03-12T10:22:58.771414
309.57,2.44,948.97,-1.22,-0.61,0.43,nan,nan,nan,2025-03-12T10:22:58.803696,983.64,143.31,-17.09,-9.27,0.3,-1.95,nan,nan,nan,2025-03-12T10:22:58.803696
308.59,0.73,953.61,-0.61,-0.24,-0.18,0.0,0.0,0.0,2025-03-12T10:22:58.858286,994.63,143.07,-27.59,-0.06,2.13,-1.59,nan,nan,nan,2025-03-12T10:22:58.858286
307.13,-10.5,954.83,-1.34,-0.73,0.49,nan,nan,nan,2025-03-12T10:22:58.875014,967.53,149.41,-25.88,-8.9,1.34,-1.83,0.0,0.0,0.0,2025-03-12T10:22:58.875014
313.96,-4.39,956.3,-1.04,-0.06,0.0,0.0,0.0,0.0,2025-03-12T10:22:58.914022,991.94,137.45,-13.92,-10.06,1.16,-1.34,0.0,0.0,0.0,2025-03-12T10:22:58.914022
299.07,-5.37,955.81,-1.71,-0.3,-0.3,0.0,0.0,0.0,2025-03-12T10:22:58.961126,980.96,156.74,19.53,-2.07,-0.73,-0.49,nan,nan,nan,2025-03-12T10:22:58.961126
305.42,-10.99,951.42,-0.67,0.0,-0.61,nan,nan,nan,2025-03-12T10:22:58.985169,975.59,144.04,7.57,-0.43,-2.26,-0.61,0.0,0.0,0.0,2025-03-12T10:22:58.985169
310.55,-17.33,952.88,1.22,0.12,-1.34,0.0,0.0,0.0,2025-03-12T10:22:59.066902,986.57,112.06,2.2,0.37,-3.41,-0.67,nan,nan,nan,2025-03-12T10:22:59.066902
309.57,-7.08,956.54,1.22,0.49,-1.59,nan,nan,nan,2025-03-12T10:22:59.067733,962.16,175.78,-3.42,11.89,-5.43,0.49,0.0,0.0,0.0,2025-03-12T10:22:59.067733
303.22,-7.57,960.21,1.95,0.85,-1.95,0.0,0.0,0.0,2025-03-12T10:22:59.095010,1003.42,149.9,-27.59,12.07,-3.72,0.0,0.0,0.0,0.0,2025-03-12T10:22:59.095010
300.78,7.57,954.1,2.38,1.16,-2.26,0.0,0.0,0.0,2025-03-12T10:22:59.165787,1005.86,131.35,-66.89,10.73,-6.71,1.52,0.0,0.0,0.0,2025-03-12T10:22:59.165787
310.3,-7.08,960.69,1.65,0.61,-1.71,nan,nan,nan,2025-03-12T10:22:59.172551,1005.62,111.33,-63.96,6.04,-3.23,1.4,nan,nan,nan,2025-03-12T10:22:59.172551
310.3,1.46,954.59,1.28,0.49,-1.4,0.0,0.0,0.0,2025-03-12T10:22:59.203857,1000.73,131.1,-51.27,-1.04,-2.32,1.22,nan,nan,nan,2025-03-12T10:22:59.203857
307.86,-12.45,958.5,0.49,0.3,-0.91,0.0,0.0,0.0,2025-03-12T10:22:59.277887,994.14,134.03,-43.46,-7.5,-3.84,1.52,0.0,0.0,0.0,2025-03-12T10:22:59.277887
305.66,3.66,959.72,0.49,0.18,-0.67,24.25,-65.09,-17.77,2025-03-12T10:22:59.278754,978.76,154.3,-45.17,-7.26,-0.55,2.01,nan,nan,nan,2025-03-12T10:22:59.278754
303.96,0.73,955.08,0.61,0.24,-1.04,0.0,0.0,0.0,2025-03-12T10:22:59.312740,991.21,126.22,-49.32,-3.78,-1.4,1.28,0.0,0.0,0.0,2025-03-12T10:22:59.312740
299.8,7.32,952.64,0.0,0.0,-0.49,nan,nan,nan,2025-03-12T10:22:59.370381,991.21,159.42,-55.18,1.52,-1.04,-0.06,0.0,0.0,0.0,2025-03-12T10:22:59.370381
302.73,2.69,960.69,-0.06,-0.3,-0.06,nan,nan,nan,2025-03-12T10:22:59.387677,989.01,149.41,-61.04,2.56,-0.18,0.61,nan,nan,nan,2025-03-12T10:22:59.387677
294.68,3.91,957.28,-0.49,-0.37,-0.06,0.0,0.0,0.0,2025-03-12T10:22:59.421103,975.83,133.06,-54.93,-12.13,0.55,-1.04,0.0,0.0,0.0,2025-03-12T10:22:59.421103
302.0,9.28,960.45,-0.67,-0.18,0.12,nan,nan,nan,2025-03-12T10:22:59.475345,1000.24,121.58,-7.32,4.02,2.8,-2.44,0.0,0.0,0.0,2025-03-12T10:22:59.475345
304.93,0.0,958.25,0.24,-0.55,-0.24,0.0,0.0,0.0,2025-03-12T10:22:59.493957,957.28,126.95,-23.93,10.85,-7.87,-0.98,-49.14,-6.02,-92.21,2025-03-12T10:22:59.493957
