time,ankle_angle_l_moment,ankle_angle_r_moment,ground_force_right_vx,ground_force_right_vy,ground_force_right_vz,ground_force_right_px,ground_force_right_py,ground_force_right_pz,ground_torque_right_x,ground_torque_right_y,ground_torque_right_z,ground_force_left_vx,ground_force_left_vy,ground_force_left_vz,ground_force_left_px,ground_force_left_py,ground_force_left_pz,ground_torque_left_x,ground_torque_left_y,ground_torque_left_z,imu0_acc_x,imu0_acc_y,imu0_acc_z,imu0_gyro_x,imu0_gyro_y,imu0_gyro_z,imu0_roll,imu0_pitch,imu0_yaw,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gyro_x,imu1_gyro_y,imu1_gyro_z,imu1_roll,imu1_pitch,imu1_yaw
10.93,-106.4714119,4.03249884,-30.67809553,25.71248768,5.90312008,-0.47884131,0.0,0.47635248,0.0,-6.1e-07,0.0,66.15919224,749.57103522,45.53361573,-0.80770895,0.0,0.28635249,0.0,-8.0312573,0.0,933.5720120907936,12.82268963157293,739.6971666476591,-37.137855594844154,122.28733204060694,33.053532565302056,-19.730958138473806,-8.747885251511352,12.443461845557204,872.6656963613557,-304.2177677654856,-431.17378236569016,29.110840652447028,145.7415387247633,-109.67310140298859,-94.10499714839739,-9.216150336489088,-32.748842249344115
10.94,-109.41351151,4.89557661,-36.90585575,33.55442165,7.73864818,-0.47176541,0.0,0.47502256,0.0,3.347e-05,0.0,74.16292741,755.34238798,43.85245972,-0.80354726,0.0,0.28772761,0.0,-8.73492784,0.0,1258.8162106858729,-3.4159082986048848,972.7377703675827,-59.55276392573049,84.62218870784422,22.528312239485373,-20.44482834406968,-10.207512694202315,12.606697233800672,854.956714664646,-361.94319893899313,-328.8818590375145,5.120981432360337,122.87716483516634,-80.99851307313475,-95.0519469496021,-10.94214399393704,-31.547040545661314
10.95,-113.12842414,5.88764686,-43.14519245,42.90759804,10.06168723,-0.46633985,0.0,0.47393372,0.0,0.00019282,0.0,84.78671032,767.85467169,41.96433789,-0.79990096,0.0,0.28893547,0.0,-9.34642981,0.0,1188.6949526335798,66.89102614626111,777.2584221296124,-48.96920954907259,81.20422735884836,15.226303902994225,-20.90333535430083,-10.559918908677497,12.709008715422499,851.8115839333084,-350.74956498673845,-326.0133482379692,9.232387267904134,107.60243956044096,-71.06293141341509,-95.37024933687,-11.506751799924162,-30.73233800682084
10.96,-117.15950864,6.76825736,-47.79519727,52.44197072,12.83390297,-0.46247106,0.0,0.47313841,0.0,0.00106773,0.0,94.6932931,784.66671472,39.27247021,-0.79657665,0.0,0.28996973,0.0,-9.79546556,0.0,1118.5736945812744,137.19796059113958,581.7790738916074,-38.38565517241281,77.7862660098519,7.92429556650178,-21.361842364532063,-10.912325123152742,12.811320197044344,848.6664532019702,-339.5559310344817,-323.14483743842334,13.343793103448661,92.32771428571286,-61.12734975369365,-95.68855172413797,-12.071359605911383,-29.91763546798022
10.97,-121.62861617,5.87285841,-29.16361638,60.23506265,10.82930758,-0.45896103,0.0,0.47243569,0.0,0.00579886,0.0,107.72796293,803.40685087,35.94152042,-0.79329125,0.0,0.29084467,0.0,-10.00705447,0.0,1088.0583359100121,159.58082311546895,476.9330229768613,-32.12738831431903,72.8072494402383,2.792837189465562,-21.598164516472973,-11.057643672033262,12.858602729502078,844.7988319650278,-328.4648619255775,-315.6739279240847,13.549220066104848,82.55958444397017,-54.07843506770407,-95.9126580658919,-12.431521217613833,-29.546068610726095
10.98,-125.21943403,4.15364802,-4.18900659,62.82906243,4.98837112,-0.45611337,0.0,0.4718675,0.0,0.0211147,0.0,115.34154273,820.10047536,31.86733849,-0.7900255,0.0,0.29155342,0.0,-9.82727119,0.0,1093.4920175391837,138.46449941358227,454.35199088388816,-29.795050111952094,66.41131170700463,-0.3684806482569334,-21.63281639833671,-11.014995202047125,12.855937200127945,840.2754286171231,-317.46688772790213,-304.0255645591207,10.209311760315398,77.78961962895802,-49.64965801258103,-96.05126559334686,-12.606113391619585,-29.576722198528632
10.99,-127.72113013,3.64591612,1.40232979,59.03419805,4.0700776,-0.45382752,0.0,0.4716887,0.0,0.08395959,0.0,120.01061401,832.11578181,27.60930023,-0.78664512,0.0,0.29210576,0.0,-9.24398319,0.0,1098.925699168355,117.34817571169559,431.7709587909151,-27.46271190958516,60.01537397377096,-3.5297984859794287,-21.66746828020045,-10.972346732060986,12.853271670753811,835.7520252692183,-306.4689135302267,-292.3772011941567,6.8694034545259495,73.01965481394588,-45.22088095745799,-96.18987312080179,-12.78070556562534,-29.60737578633117
11.0,-127.93454929,3.25503505,1.03345503,51.2302944,3.43391173,-0.44824753,0.0,0.47113859,0.0,0.30733789,0.0,122.6183838,827.99552954,20.33288682,-0.78288793,0.0,0.29248292,0.0,-8.06114657,0.0,1104.3593807975265,96.2318520098089,409.1899266979419,-25.130373707218226,53.61943624053729,-6.691116323701924,-21.702120162064187,-10.929698262074847,12.850606141379677,831.2286219213136,-295.4709393325513,-280.72883782919274,3.5294951487364994,68.24968999893373,-40.79210390233495,-96.32848064825674,-12.955297739631092,-29.638029374133705
11.01,-125.24441714,2.6675257,-1.49624729,43.19749928,1.3545287,-0.43197471,0.0,0.46902839,0.0,0.86569395,0.0,122.67009067,805.15569336,14.93296456,-0.7786238,0.0,0.29273716,0.0,-6.34713165,0.0,1109.7930624266978,75.11552830792222,386.6088946049688,-22.798035504851292,47.223498507303624,-9.85243416142442,-21.736772043927925,-10.887049792088709,12.847940612005544,826.7052185734087,-284.47296513487595,-269.0804744642287,0.18958684294705108,63.47972518392159,-36.36332684721191,-96.4670881757117,-13.129889913636847,-29.66868296193624
11.02,-119.11902139,1.70600687,-5.34881363,37.77542837,-3.57771343,-0.39706419,0.0,0.46484308,0.0,1.63310013,0.0,117.22469558,763.13310461,14.15339434,-0.77375217,0.0,0.29294144,0.0,-4.37535793,0.0,1115.2267440558694,53.99920460603553,364.0278625119957,-20.465697302484358,40.82756077406996,-13.013751999146915,-21.77142392579166,-10.844401322102572,12.84527508263141,822.1818152255039,-273.4749909372006,-257.4321110992647,-3.150321462842399,58.70976036890944,-31.93454979208887,-96.60569570316665,-13.304482087642599,-29.699336549738778
11.03,-109.18916026,-0.19675914,-9.35373969,41.00466022,-13.20416057,-0.3359294,0.0,0.4588429,0.0,2.22865984,0.0,105.21617509,697.35827542,14.30041766,-0.76793362,0.0,0.29313262,0.0,-2.42486328,0.0,1120.6604256850408,32.882880904148834,341.4468304190226,-18.133359100117424,34.43162304083629,-16.17506983686941,-21.806075807655397,-10.801752852116433,12.842609553257278,817.6584118775992,-262.47701673952514,-245.78374773430073,-6.490229768631849,53.9397955538973,-27.50577273696583,-96.74430323062158,-13.479074261648353,-29.729990137541314
11.04,-96.76447053,-3.28153592,-16.74673778,57.80142677,-24.42062925,-0.28382982,0.0,0.45439634,0.0,2.17816178,0.0,89.17395503,616.30069795,14.71802882,-0.76126722,0.0,0.29335759,0.0,-0.83710643,0.0,1172.049859154644,-23.53436619696165,300.4192957747651,-10.872112676087177,16.862535211337658,-21.414366197169812,-21.819295774648015,-10.629859154930383,12.842957746478854,806.9477464789122,-290.70197183074436,-230.26281690143395,-14.10492957743787,36.1228169014899,-9.534788732478841,-97.24971830985686,-13.99901408450488,-29.269014084510086
11.05,-83.43489471,-9.73522869,-28.98771326,96.86759413,-24.95191887,-0.24956619,0.0,0.45447438,0.0,1.99978971,0.0,73.94809075,528.81118067,14.63986665,-0.7541266,0.0,0.29361044,0.0,0.12476582,0.0,1109.1391361875862,37.486041202468485,287.4882257566899,-11.729868714220899,-47.52854968635042,-24.100468241182135,-21.737435642546192,-10.225563363383959,12.859769307236142,867.0410746237892,-376.6233304768114,-233.8146429918063,-2.4104428752633744,-15.415491721795714,37.20621430774902,-98.50774654646416,-15.139361395811168,-27.911126726767918
11.06,-71.11410446,-18.19700941,-38.68805825,144.88293751,-7.60991772,-0.23576816,0.0,0.45548041,0.0,1.77431641,0.0,64.24074553,447.06996037,13.07683157,-0.74762781,0.0,0.29374187,0.0,0.38769696,0.0,927.4540163850338,191.3029266787612,321.29688444794465,-25.10867788708588,-86.96912830356398,-21.553592705584215,-21.703157371542183,-10.12615637747233,12.870052788537345,946.0422058067303,-369.34262571555973,-247.87216193055067,20.789090940250386,-36.71600932368734,52.23380831590687,-98.90537449011067,-15.46500497034926,-27.712312754944662
11.07,-59.48713491,-25.8040477,-42.3771135,189.58686736,-6.99660793,-0.23058046,0.0,0.45562954,0.0,1.45823564,0.0,52.24585319,379.17706888,9.460209,-0.74417147,0.0,0.29368451,0.0,0.21753434,0.0,748.6829299225335,337.57204951738913,360.193557113769,-37.5603657533674,-124.87546595680317,-19.12335627407682,-21.669386659741164,-10.029575379820804,12.880424620179197,1024.6554278665017,-359.4664623642069,-259.85398995802086,42.789857594253654,-57.25814699389716,66.7158845171625,-99.29537852226981,-15.78368004155303,-27.516791758646075
11.08,-47.53595863,-33.24420713,-39.2847361,232.08670526,-6.59084226,-0.22852957,0.0,0.45550364,0.0,1.03626557,0.0,40.08494738,314.55146378,7.54532286,-0.74421618,0.0,0.29261025,0.0,0.2220654,0.0,656.1119795409095,260.5705057063403,549.5989734377667,-22.586841391451962,-117.39736066023276,-20.14342581771473,-21.650630076901994,-10.01659005323984,12.89340994676016,1091.7938947322766,-272.8139352753731,-210.43472261900297,29.329845186052744,-55.36661775527014,65.06097678512192,-99.45985932562868,-15.896219538588046,-27.418680402256573
11.09,-34.72438732,-40.12597701,-41.1533651,275.58857982,-8.74466012,-0.22814973,0.0,0.45521235,0.0,0.47197666,0.0,27.38632258,240.15025116,6.08972995,-0.74434123,0.0,0.29086099,0.0,0.21393393,0.0,563.5410291592855,183.5689618952915,739.0043897617645,-7.613317029536528,-109.91925536366236,-21.163495361352638,-21.631873494062823,-10.003604726658876,12.906395273341124,1158.9323615980513,-186.16140818653932,-161.0154552799851,15.86983277785183,-53.475088516643126,63.40606905308136,-99.62434012898755,-16.00875903562306,-27.320569045867074
11.1,-22.09891087,-49.02430284,-30.8061831,326.94160164,-8.51950193,-0.22873215,0.0,0.45489156,0.0,-0.22280687,0.0,10.68071096,167.5098978,2.55804635,-0.74496249,0.0,0.28793082,0.0,0.17741994,0.0,470.9700787776614,106.56741808424266,928.4098060857622,7.360207332378906,-102.44115006709194,-22.183564904990547,-21.613116911223653,-9.990619400077913,12.919380599922087,1226.070828463826,-99.50888109770551,-111.59618794096721,2.409820369650916,-51.58355927801612,61.7511613210408,-99.78882093234643,-16.12129853265808,-27.222457689477572
11.11,-10.19237656,-58.63496977,-22.14670002,386.36888161,-8.74190367,-0.23021463,0.0,0.45457405,0.0,-1.02288039,0.0,-14.08457359,105.83116048,-5.36044814,-0.74711342,0.0,0.28265255,0.0,0.1084352,0.0,378.3991283960374,29.565874273193856,1117.8152224097598,22.333731694294343,-94.96304477052153,-23.203634448628456,-21.594360328384486,-9.977634073496949,12.932365926503051,1293.209295329601,-12.856354008871733,-62.17692060194935,-11.050192038550001,-49.6920300393891,60.09625358900023,-99.9533017357053,-16.233838029693096,-27.12434633308807
11.12,-0.56053774,-68.13264884,-19.5436203,454.51250421,-24.33560016,-0.23235606,0.0,0.45417575,0.0,-2.01048515,0.0,-20.68627525,49.68828057,2.10128023,-0.74975305,0.0,0.27417409,0.0,0.02762429,0.0,285.82817801441337,-47.435669537855006,1307.2206387337578,37.30725605620978,-87.48493947395113,-24.223703992266362,-21.575603745545315,-9.964648746915987,12.945351253084013,1360.3477621953757,73.7961730799621,-12.757653262931456,-24.51020444675091,-47.800500800762094,58.44134585695966,-100.11778253906417,-16.346377526728112,-27.026234976698568
11.13,2.81985143,-77.13070436,-26.57784406,524.82504566,-25.68927138,-0.23502633,0.0,0.45424277,0.0,-3.4208773,0.0,-7.73692158,9.1653799,3.7826463,-0.75619259,0.0,0.23218453,0.0,-0.00430934,0.0,193.2572276327728,-124.43721334891751,1496.626055057789,52.280780418127875,-80.0068341773794,-25.243773535904452,-21.55684716270614,-9.95166342033502,12.95833657966498,1427.4862290611625,160.44870016881129,36.66161407609519,-37.970216854954224,-45.908971562134745,56.7864381249188,-100.28226334242308,-16.45891702376315,-26.928123620309048
11.14,2.54705327,-83.90770452,-39.7035271,587.70759258,-33.42840275,-0.23785428,0.0,0.45445881,0.0,-4.87049761,0.0,-1.69869536,1.73922678,0.79450809,-0.76357285,0.0,0.13921421,0.0,0.00160081,0.0,250.23433405777513,-297.38163924249284,1580.019307668408,41.35299285935539,-80.15146538342273,-26.33382800372559,-21.533678981682705,-9.908394908413529,13.011086619062413,1293.5008599813318,32.492927662174026,31.74605712510619,-10.224942564412729,-51.93744489289201,57.13309531201528,-100.79661906240307,-16.85708786091282,-26.76414778019247
11.15,2.38689927,-88.79043995,-56.13254817,641.92072628,-38.82205259,-0.24087442,0.0,0.45536845,0.0,-6.28581633,0.0,-0.5310985,0.47635631,0.23390107,-0.76452386,0.0,0.06175265,0.0,0.00119178,0.0,533.634361158433,-493.70421465076697,1311.8539795570707,6.877124361158197,-95.94529216354343,-22.417443781942133,-21.504503407155024,-9.80236541737649,13.126565587734241,895.4802112436113,-390.73521720613314,-98.46054514480379,62.50681942078382,-60.61505451448051,58.724593696763236,-101.83351788756389,-17.69702810902896,-26.504806643952303
11.16,2.32294289,-91.93321174,-69.45625567,686.34286817,-47.34965046,-0.24423003,0.0,0.45723355,0.0,-7.58105191,0.0,-0.26150593,0.20711847,0.10484773,-0.74067846,0.0,0.1391224,0.0,0.00011869,0.0,508.19427030096665,-457.4520851788775,1208.639896649636,30.31835093696644,-97.15767149346955,-16.91204911981857,-21.48462833617263,-9.754097387847816,13.160637137989777,924.2479568427016,-362.3848480976732,-128.61386712095248,45.2268648495182,-50.2970533787626,55.67802924474746,-102.14584043157295,-17.949725440090845,-26.3827169222033
11.17,2.40457913,-93.20868283,-77.18725228,716.76425029,-53.73584714,-0.24779139,0.0,0.45967898,0.0,-8.59794996,0.0,-0.85911893,0.60882237,0.32302071,-0.70808772,0.0,0.26885446,0.0,-4.44e-05,0.0,482.75417944350033,-421.199955706988,1105.4258137422014,53.759577512774676,-98.37005082339569,-11.406654457695,-21.464753265190232,-9.705829358319141,13.194708688245312,953.0157024417917,-334.0344789892133,-158.76718909710115,27.94691027825258,-39.97905224304468,52.63146479273168,-102.45816297558203,-18.202422771152733,-26.2606272004543
11.18,2.39829467,-92.87999863,-79.5179334,732.87440726,-58.36501636,-0.25117541,0.0,0.46219079,0.0,-9.26018723,0.0,-1.11124559,0.71670371,0.40303137,-0.68978659,0.0,0.27029293,0.0,-5.68e-06,0.0,461.91603464854995,-380.35550530448234,1032.658214921889,68.32614089569321,-97.56342859845286,-7.020202405536352,-21.449187540394405,-9.665937701972037,13.22771836625313,980.2907993757557,-298.87717042105476,-176.20130854233582,11.461494396016786,-31.977954506045542,50.749012406008916,-102.73224789949082,-18.42493576304048,-26.15050096946578
11.19,2.27242115,-91.05717982,-82.34487887,736.61396661,-62.86204483,-0.25401415,0.0,0.46446923,0.0,-9.36497096,0.0,-0.89954332,0.53220113,0.31450485,-0.6695375,0.0,0.26384407,0.0,-4.1e-07,0.0,454.3337088765244,-326.2829608903407,1047.5911405015977,57.32940397559957,-90.94111039298936,-5.85684348251039,-21.446034806185665,-9.650174030928325,13.257669341236182,1003.2663499219661,-244.11260084809413,-156.9980044768856,-2.735267745950443,-30.65065340416497,52.21976291438727,-102.89619007834541,-18.560503334016406,-26.074835348455963
11.2,2.07642456,-88.89646107,-83.02640713,732.88190063,-65.18939731,-0.25607274,0.0,0.46646364,0.0,-8.951715,0.0,-0.74380349,0.40715067,0.25190321,-0.64659689,0.0,0.25615848,0.0,-1e-07,0.0,446.75138310449876,-272.210416476199,1062.5240660813063,46.33266705550592,-84.31879218752586,-4.693484559484428,-21.44288207197692,-9.634410359884614,13.287620316219236,1026.2419004681767,-189.3480312751335,-137.79470041143537,-16.932029887917672,-29.323352302284402,53.69051342276562,-103.06013225720002,-18.69607090499233,-25.999169727446144
11.21,1.82654511,-87.0327736,-81.12033492,725.94896887,-66.0360839,-0.25732689,0.0,0.46818276,0.0,-8.1267598,0.0,-0.45309586,0.23170485,0.14938506,-0.62113385,0.0,0.24786924,0.0,-8e-08,0.0,439.1690573324718,-218.13787206204773,1077.4569916610174,35.33593013541033,-77.69647398206118,-3.53012563645826,-21.439729337768178,-9.618646688840897,13.317571291202295,1049.2174510143914,-134.58346170216313,-118.59139634598174,-31.12879202988742,-27.996051200403596,55.161263931144234,-103.22407443605466,-18.83163847596828,-25.92350410643631
11.22,1.54340576,-85.86889204,-76.95355046,719.16131167,-63.96603655,-0.25784153,0.0,0.46969563,0.0,-7.06144725,0.0,-0.24883158,0.11992078,0.08014459,-0.59347383,0.0,0.23911904,0.0,-5e-08,0.0,431.58673156044625,-164.06532764790606,1092.389917240726,24.339193215316683,-71.07415577659768,-2.3667667134322983,-21.436576603559438,-9.602883017797186,13.347522266185347,1072.193001560602,-79.81889212920251,-99.38809228053151,-45.325554171854655,-26.668750098523027,56.632014439522585,-103.38801661490928,-18.967206046944202,-25.847838485426493
11.23,1.28877911,-85.14139948,-71.56090592,712.31516876,-60.84083396,-0.25778061,0.0,0.47103594,0.0,-5.77841352,0.0,-0.13929198,0.06392843,0.04413672,-0.56405369,0.0,0.23000115,0.0,-2e-08,0.0,424.0044057884207,-109.99278323376438,1107.3228428204345,13.342456295223037,-64.45183757113418,-1.2034077904063363,-21.433423869350694,-9.587119346753473,13.377473241168401,1095.1685521068125,-25.054322556241857,-80.18478821508128,-59.52231631382188,-25.341448996642455,58.10276494790094,-103.55195879376387,-19.10277361792013,-25.772172864416675
11.24,1.07322616,-84.7293285,-65.6028707,705.40006853,-56.35345561,-0.25725877,0.0,0.47225137,0.0,-4.37807847,0.0,-0.08728688,0.03849729,0.02740026,-0.53332724,0.0,0.22058403,0.0,-1e-08,0.0,416.4220800163951,-55.92023881962274,1122.255768400143,2.3457193751293914,-57.82951936567066,-0.040048867380374276,-21.43027113514195,-9.57135567570976,13.407424216151455,1118.144102653023,29.710247016718768,-60.981484149631044,-73.7190784557891,-24.01414789476189,59.57351545627929,-103.71590097261848,-19.238341188896054,-25.696507243406856
11.25,0.92197045,-84.19293665,-60.08652063,696.52641907,-51.71501501,-0.25641924,0.0,0.47335997,0.0,-2.87813268,0.0,-0.06397903,0.02735389,0.02007819,-0.50172802,0.0,0.21090527,0.0,-1e-08,0.0,450.93394297819725,-62.806127637038976,1108.7260596698725,-65.64538617706717,-70.444307529349,2.9110389266483656,-21.510806779062584,-9.51,13.640806779062585,955.81,-346.79171418483566,-31.043252714273663,-27.323472504192715,-43.9640003530761,51.352957895665924,-104.85763615500045,-20.05065407361639,-24.78603583723188
11.26,0.82951374,-83.41823501,-53.75763152,684.44953153,-46.6953981,-0.25535839,0.0,0.47437857,0.0,-1.37832191,0.0,-0.05621401,0.02345853,0.01774437,-0.46958743,0.0,0.20099707,0.0,-0.0,0.0,438.43504634124804,-117.61531938682486,1047.811592373554,-42.86314590872961,-51.372309412422226,0.40125577426660897,-21.572595109894962,-9.51,13.702595109894961,955.81,-357.20746138229333,-54.96122134933967,-24.59890134463175,-40.842218495307,48.62544443463675,-105.18717391943979,-20.28309588960485,-24.591843940330126
11.27,0.8176257,-81.90642886,-50.25600921,668.52138605,-43.64681425,-0.25420748,0.0,0.47527314,0.0,0.06947036,0.0,-0.05969425,0.02444532,0.0190564,-0.4371331,0.0,0.19086887,0.0,-0.0,0.0,425.93614970429877,-172.42451113661076,986.8971250772358,-20.080905640392047,-32.30031129549545,-2.1085273781151472,-21.634383440727337,-9.51,13.764383440727336,955.81,-367.623208579751,-78.87918998440567,-21.874330185070775,-37.7204366375379,45.89793097360757,-105.51671168387912,-20.515537705593314,-24.39765204342837
11.28,0.85609945,-79.83872982,-46.91877812,648.42595152,-40.98301709,-0.25303237,0.0,0.47607019,0.0,1.27651046,0.0,-0.07446056,0.0300143,0.02397945,-0.40444338,0.0,0.18057064,0.0,-0.0,0.0,413.4372530673495,-227.23370288639666,925.9826577809174,2.7013346279455135,-13.228313178568662,-4.618310530496904,-21.696171771559715,-9.51,13.826171771559713,955.81,-378.03895577720874,-102.79715861947167,-19.14975902550981,-34.59865477976879,43.170417512578396,-105.84624944831847,-20.747979521581776,-24.203460146526616
11.29,0.95259484,-77.09076666,-45.37652273,624.6986744,-40.18960061,-0.25190383,0.0,0.47675187,0.0,2.20048804,0.0,-0.10449006,0.04153851,0.03382379,-0.37148994,0.0,0.17012712,0.0,-0.0,0.0,411.20379408837704,-229.85029299626552,913.476584984426,8.149110930169414,-7.719051090173663,-5.382644850270752,-21.74310534682641,-9.51,13.874108539154483,953.9239984232227,-377.4065698628723,-115.86555219520967,-20.2584684579891,-33.01317798198344,41.75844932986965,-106.05643415661794,-20.86922027063704,-24.06369353650499
11.3,1.09286615,-73.99917196,-43.83329583,598.29490952,-38.32030312,-0.25086762,0.0,0.47740096,0.0,2.71974653,0.0,-0.153596,0.06027096,0.04964549,-0.33815217,0.0,0.15956366,0.0,-1e-08,0.0,411.9301456580461,-217.4183076783881,914.9279956832488,8.598880229537473,-6.120302172592375,-5.643717834386694,-21.78575588383545,-9.51,13.918051516678949,951.4942102542228,-373.5887005803055,-125.80571219934686,-22.472419060912905,-31.87066056634734,40.725789358044715,-106.23220606671579,-20.958398666201397,-23.939619247024144
11.31,1.26621631,-70.74928684,-42.17337717,570.99997904,-37.44673124,-0.24998977,0.0,0.47803038,0.0,2.80031535,0.0,-0.21540004,0.08347091,0.06892255,-0.30423681,0.0,0.14890009,0.0,-1e-08,0.0,412.65649722771514,-204.98632236051282,916.3794063820714,9.04864952890545,-4.52155325501137,-5.9047908185025895,-21.828406420844484,-9.51,13.961994494203406,949.0644220852234,-369.77083129773933,-135.74587220348226,-24.686369663836317,-30.72814315071144,39.69312938621996,-106.40797797681363,-21.047577061765736,-23.815544957543324
11.32,1.46788797,-67.60667553,-40.30047642,544.67570016,-35.91287975,-0.24937211,0.0,0.4787132,0.0,2.49267776,0.0,-0.25829596,0.09887578,0.08108191,-0.26950852,0.0,0.13815025,0.0,-7e-08,0.0,413.3828487973841,-192.5543370426376,917.8308170808939,9.49841882827343,-2.9228043374303665,-6.165863802618485,-21.871056957853515,-9.51,14.005937471727863,946.634633916224,-365.9529620151732,-145.68603220761767,-26.900320266759728,-29.58562573507554,38.6604694143952,-106.58374988691146,-21.136755457330075,-23.6914706680625
11.33,1.6656263,-64.93175349,-38.38000948,522.54253336,-34.74744319,-0.24910055,0.0,0.47946675,0.0,1.8583311,0.0,-0.23128357,0.08757741,0.07078157,-0.23384687,0.0,0.12735441,0.0,-5.7e-07,0.0,414.10920036705306,-180.12235172476235,919.2822277797164,9.948188127641409,-1.324055419849362,-6.42693678673438,-21.913707494862546,-9.51,14.04988044925232,944.2048457472246,-362.1350927326071,-155.62619221175308,-29.11427086968314,-28.443108319439638,37.627809442570445,-106.75952179700928,-21.225933852894418,-23.56739637858168
11.34,1.85699807,-62.94103665,-35.90551722,506.27720198,-35.34371973,-0.24923334,0.0,0.48029723,0.0,0.99140438,0.0,-0.13364555,0.05015557,0.03963834,-0.19837255,0.0,0.11706828,0.0,-3.29e-06,0.0,414.835551936722,-167.6903664068871,920.733638478539,10.397957427009386,0.27469349773164176,-6.688009770850276,-21.95635803187158,-9.51,14.09382342677678,941.7750575782252,-358.317223450041,-165.5663522158885,-31.32822147260655,-27.30059090380374,36.59514947074569,-106.93529370710712,-21.315112248458757,-23.443322089100857
11.35,2.00761359,-61.87460708,-33.12396561,497.99733235,-37.84231614,-0.24980357,0.0,0.48120974,0.0,-0.01938563,0.0,-0.0464315,0.01730507,0.01322756,-0.1758879,0.0,0.11266509,0.0,-8.37e-06,0.0,415.56190350639105,-155.25838108901186,922.1850491773615,10.847726726377363,1.8734424153126454,-6.949082754966172,-21.999008568880612,-9.51,14.137766404301237,939.3452694092257,-354.4993541674749,-175.5065122200239,-33.54217207552996,-26.15807348816784,35.56248949892093,-107.11106561720494,-21.404290644023096,-23.319247799620037
11.36,2.1020835,-61.97419139,-29.4062433,499.16830968,-41.05284646,-0.25081226,0.0,0.48221763,0.0,-1.0533825,0.0,-0.01880394,0.00696513,0.00503929,-0.19665209,0.0,0.12603464,0.0,-1.68e-06,0.0,401.1796790540965,-140.90503378379057,927.9168243243121,5.188733108125257,4.375929054051334,-5.4324155405455175,-22.381689189188226,-9.48371621621629,14.580827702701573,963.7997466215462,-311.84457770281244,-155.5433108108939,-26.056706081108146,-28.1483445945859,29.68121621622998,-108.32478040540246,-21.963108108106777,-22.398344594596853
11.37,2.11489762,-63.24192708,-24.31598777,509.81634408,-45.418053,-0.25225956,0.0,0.48331762,0.0,-2.12156729,0.0,-0.02599002,0.00963998,0.00649599,-0.24773237,0.0,0.1249616,0.0,-2.197e-05,0.0,388.68442332250936,-165.39451563468893,922.7590593643968,0.6587882657716724,3.2213697230636407,-4.989000985149724,-22.896015616448313,-9.45570146312986,15.047373663662539,950.0301145692738,-319.0783029882845,-108.54738278542338,-14.80583792461851,-30.063843908490497,27.698366840588104,-109.51343415915635,-22.449500492574863,-21.536745357025627
11.38,2.06938729,-65.61241701,-18.93385401,530.63755331,-50.18409297,-0.25414292,0.0,0.48448949,0.0,-3.05437605,0.0,-0.35371551,0.13174641,0.08396798,-0.30445894,0.0,0.12546455,0.0,-9.41e-06,0.0,383.96300178786424,-191.67247382055777,915.1843521728023,-0.7204214251833996,1.5283715839018592,-5.4779271718904115,-23.23899368774402,-9.441106651585361,15.310080271463505,921.705234064289,-347.22804575473526,-76.3001466778548,-8.442500091217331,-30.37398365381108,28.278510599481905,-110.17020067865876,-22.693963585945205,-21.084306199146184
11.39,2.24432206,-68.87837606,-12.67512781,560.08992767,-55.52129451,-0.2564177,0.0,0.48569849,0.0,-3.83265785,0.0,-3.49577785,1.31560959,0.8188429,-0.27755332,0.0,0.11879988,0.0,-1.02e-06,0.0,381.86443728719985,-210.34564338517217,909.1604803533634,-1.6424394957209862,0.30268059261986024,-5.903883316462687,-23.56194748627343,-9.432565872212509,15.5264948927947,899.7291969571485,-366.0192478758319,-56.1450756111777,-4.076152572007008,-30.527158982853283,28.784879911659154,-110.75357412349315,-22.904192509432225,-20.698579491426642
11.4,3.03821471,-72.80042964,-4.45128135,595.9108,-61.21492393,-0.25898686,0.0,0.48689135,0.0,-4.36708374,0.0,-12.89843041,4.93707614,2.96677812,-0.24724855,0.0,0.11160542,0.0,-3e-08,0.0,388.11731296585975,-204.80440231894744,908.0746240912855,-1.1087135363946055,0.5649424864267887,-6.12933652341952,-23.821141989509517,-9.443301739210453,15.595511180638628,897.9685147694856,-355.01191681236804,-74.49267231066474,-6.0684227477684125,-30.180543848348222,29.056343977178603,-111.10325664856906,-23.005416398269986,-20.52527192417411
11.41,3.68490417,-76.60422797,2.98878174,633.80925201,-67.19375746,-0.26179378,0.0,0.48802439,0.0,-4.67341882,0.0,-21.25629999,8.34358915,4.78783539,-0.21610024,0.0,0.10428504,0.0,1.05e-06,0.0,394.37018864451966,-199.26316125272268,906.9887678292077,-0.5749875770682249,0.8272043802337171,-6.354789730376353,-24.080336492745605,-9.454037606208397,15.664527468482557,896.2078325818227,-344.00458574890416,-92.8402690101518,-8.060692923529816,-29.833928713843157,29.327808042698056,-111.45293917364496,-23.106640287107748,-20.351964356921577
